Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,FIPS,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,1984,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,13001,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89.6
SURVEY,1983,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,13001,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.1
SURVEY,1982,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,13001,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,81.8
SURVEY,1981,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,13001,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.9
SURVEY,1980,YEAR,,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,1,13001,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,23.4
SURVEY,2017,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3844
SURVEY,2016,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3449
SURVEY,2015,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,4265
SURVEY,2014,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,4288
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3541
SURVEY,2012,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3240
SURVEY,2007,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3010
SURVEY,2006,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2215
SURVEY,2005,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3245
SURVEY,2004,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2730
SURVEY,2003,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2950
SURVEY,2002,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3485
SURVEY,2001,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3125
SURVEY,2000,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2715
SURVEY,1999,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2860
SURVEY,1998,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2925
SURVEY,1997,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2165
SURVEY,1996,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2455
SURVEY,1995,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2235
SURVEY,1994,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2410
SURVEY,1993,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2225
SURVEY,1992,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1640
SURVEY,1991,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1765
SURVEY,1990,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1795
SURVEY,1989,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1800
SURVEY,1988,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2305
SURVEY,1987,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2230
SURVEY,1986,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2835
SURVEY,1985,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3075
SURVEY,1984,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3750
SURVEY,1983,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2985
SURVEY,1982,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2965
SURVEY,1981,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,3170
SURVEY,1980,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,2135
SURVEY,2017,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,811
SURVEY,2016,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,983
SURVEY,2015,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,963
SURVEY,2014,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,747
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,905
SURVEY,2012,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1129
SURVEY,2011,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,821
SURVEY,2010,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,898
SURVEY,2009,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,1001
SURVEY,2008,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,941
SURVEY,2007,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,803
SURVEY,2006,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,743
SURVEY,2005,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,960
SURVEY,2004,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,665
SURVEY,2003,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,764
SURVEY,2002,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,672
SURVEY,2001,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,730
SURVEY,2000,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,614
SURVEY,1999,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,695
SURVEY,1998,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,680
SURVEY,1997,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,614
SURVEY,1996,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,759
SURVEY,1995,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,616
SURVEY,1994,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,802
SURVEY,1993,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,649
SURVEY,1992,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,680
SURVEY,1991,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,808
SURVEY,1990,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,629
SURVEY,1989,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,549
SURVEY,1988,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,645
SURVEY,1987,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,716
SURVEY,1986,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,600
SURVEY,1985,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,691
SURVEY,1984,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,581
SURVEY,1983,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,COTTON,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,567
SURVEY,2004,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30
SURVEY,2003,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33
SURVEY,2001,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33
SURVEY,2000,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22
SURVEY,1999,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20
SURVEY,1998,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.9
SURVEY,1997,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.5
SURVEY,1996,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,20
SURVEY,1995,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25
SURVEY,1994,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.3
SURVEY,1993,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.5
SURVEY,1992,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.3
SURVEY,1991,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.2
SURVEY,1990,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18.2
SURVEY,1989,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.6
SURVEY,1988,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.1
SURVEY,1987,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22.9
SURVEY,1986,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.7
SURVEY,1985,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,24.7
SURVEY,1984,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30
SURVEY,1983,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,25.7
SURVEY,1982,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35
SURVEY,1981,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22.2
SURVEY,1980,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,14.2
SURVEY,2017,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,192.3
SURVEY,2016,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.5
SURVEY,2015,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163.3
SURVEY,2014,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164.8
SURVEY,2013,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148.7
SURVEY,2012,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173.3
SURVEY,2010,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149.8
SURVEY,2009,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,99
SURVEY,2007,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106
SURVEY,2006,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89
SURVEY,2005,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128
SURVEY,2004,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104
SURVEY,2003,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123
SURVEY,2002,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95
SURVEY,2001,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2000,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84
SURVEY,1999,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80
SURVEY,1998,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68.6
SURVEY,1997,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103
SURVEY,1996,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64
SURVEY,1995,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.8
SURVEY,1994,YEAR,,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3,13003,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112
