"","Year","County","NumZeroDays"
"13120",2010,"F51678",116
"13121",2010,"F51680",115
"13122",2010,"F51683",124
"13123",2010,"F51685",122
"13124",2010,"F51690",120
"13125",2010,"F51700",116
"13126",2010,"F51710",115
"13127",2010,"F51720",97
"13128",2010,"F51730",121
"13129",2010,"F51735",117
"13130",2010,"F51740",118
"13131",2010,"F51750",120
"13132",2010,"F51760",121
"13133",2010,"F51770",106
"13134",2010,"F51775",110
"13135",2010,"F51790",122
"13136",2010,"F51800",108
"13137",2010,"F51810",12
"13138",2010,"F51820",120
"13139",2010,"F51830",126
"13140",2010,"F51840",126
"13141",2011,"F13001",104
"13142",2011,"F13003",118
"13143",2011,"F13005",113
"13144",2011,"F13007",112
"13145",2011,"F13009",120
"13146",2011,"F13011",122
"13147",2011,"F13013",128
"13148",2011,"F13015",118
"13149",2011,"F13017",112
"13150",2011,"F13019",114
"13151",2011,"F13021",115
"13152",2011,"F13023",117
"13153",2011,"F13025",109
"13154",2011,"F13027",108
"13155",2011,"F13029",108
"13156",2011,"F13031",106
"13157",2011,"F13033",106
"13158",2011,"F13035",116
"13159",2011,"F13037",111
"13160",2011,"F13039",107
"13161",2011,"F13043",112
"13162",2011,"F13045",125
"13163",2011,"F13047",124
"13164",2011,"F13049",93
"13165",2011,"F13051",113
"13166",2011,"F13053",116
"13167",2011,"F13055",115
"13168",2011,"F13057",117
"13169",2011,"F13059",122
"13170",2011,"F13061",117
"13171",2011,"F13063",121
"13172",2011,"F13065",102
"13173",2011,"F13067",125
"13174",2011,"F13069",119
"13175",2011,"F13071",110
"13176",2011,"F13073",112
"13177",2011,"F13075",121
"13178",2011,"F13077",116
"13179",2011,"F13079",115
"13180",2011,"F13081",120
"13181",2011,"F13083",120
"13182",2011,"F13085",119
"13183",2011,"F13087",109
"13184",2011,"F13089",127
"13185",2011,"F13091",109
"13186",2011,"F13093",117
"13187",2011,"F13095",109
"13188",2011,"F13097",121
"13189",2011,"F13099",111
"13190",2011,"F13101",109
"13191",2011,"F13103",107
"13192",2011,"F13105",110
"13193",2011,"F13107",113
"13194",2011,"F13109",114
"13195",2011,"F13111",107
"13196",2011,"F13113",119
"13197",2011,"F13115",119
"13198",2011,"F13117",114
"13199",2011,"F13119",122
"13200",2011,"F13121",116
"13201",2011,"F13123",115
"13202",2011,"F13125",119
"13203",2011,"F13127",118
"13204",2011,"F13129",115
"13205",2011,"F13131",104
"13206",2011,"F13133",119
"13207",2011,"F13135",122
"13208",2011,"F13137",104
"13209",2011,"F13139",112
"13210",2011,"F13141",113
"13211",2011,"F13143",127
"13212",2011,"F13145",114
"13213",2011,"F13147",114
"13214",2011,"F13149",118
"13215",2011,"F13151",119
"13216",2011,"F13153",117
"13217",2011,"F13155",119
"13218",2011,"F13157",116
"13219",2011,"F13159",117
"13220",2011,"F13161",108
"13221",2011,"F13163",104
"13222",2011,"F13165",115
"13223",2011,"F13167",118
"13224",2011,"F13169",116
"13225",2011,"F13171",114
"13226",2011,"F13173",123
"13227",2011,"F13175",111
"13228",2011,"F13177",113
"13229",2011,"F13179",106
"13230",2011,"F13181",121
"13231",2011,"F13183",107
"13232",2011,"F13185",105
"13233",2011,"F13187",114
"13234",2011,"F13189",115
"13235",2011,"F13191",112
"13236",2011,"F13193",121
"13237",2011,"F13195",114
"13238",2011,"F13197",115
"13239",2011,"F13199",116
"13240",2011,"F13201",118
"13241",2011,"F13205",109
"13242",2011,"F13207",115
"13243",2011,"F13209",109
"13244",2011,"F13211",118
"13245",2011,"F13213",111
"13246",2011,"F13215",113
"13247",2011,"F13217",119
"13248",2011,"F13219",124
"13249",2011,"F13221",117
"13250",2011,"F13223",126
"13251",2011,"F13225",123
"13252",2011,"F13227",121
"13253",2011,"F13229",115
"13254",2011,"F13231",114
"13255",2011,"F13233",123
"13256",2011,"F13235",116
"13257",2011,"F13237",115
"13258",2011,"F13239",121
"13259",2011,"F13241",99
"13260",2011,"F13243",111
"13261",2011,"F13245",110
"13262",2011,"F13247",128
"13263",2011,"F13249",120
"13264",2011,"F13251",111
"13265",2011,"F13253",113
"13266",2011,"F13255",123
"13267",2011,"F13257",114
"13268",2011,"F13259",116
"13269",2011,"F13261",115
"13270",2011,"F13263",112
"13271",2011,"F13265",122
"13272",2011,"F13267",102
"13273",2011,"F13269",119
"13274",2011,"F13271",109
"13275",2011,"F13273",111
"13276",2011,"F13275",102
"13277",2011,"F13277",120
"13278",2011,"F13279",105
"13279",2011,"F13281",114
"13280",2011,"F13283",111
"13281",2011,"F13285",113
"13282",2011,"F13287",113
"13283",2011,"F13289",114
"13284",2011,"F13291",107
"13285",2011,"F13293",114
"13286",2011,"F13295",115
"13287",2011,"F13297",121
"13288",2011,"F13299",94
"13289",2011,"F13301",114
"13290",2011,"F13303",110
"13291",2011,"F13305",106
"13292",2011,"F13307",119
"13293",2011,"F13309",112
"13294",2011,"F13311",112
"13295",2011,"F13313",124
"13296",2011,"F13315",115
"13297",2011,"F13317",115
"13298",2011,"F13319",113
"13299",2011,"F13321",109
"13300",2011,"F37001",113
"13301",2011,"F37003",105
"13302",2011,"F37005",84
"13303",2011,"F37007",104
"13304",2011,"F37009",82
"13305",2011,"F37011",89
"13306",2011,"F37013",102
"13307",2011,"F37015",104
"13308",2011,"F37017",99
"13309",2011,"F37019",101
"13310",2011,"F37021",92
"13311",2011,"F37023",94
"13312",2011,"F37025",111
"13313",2011,"F37027",97
"13314",2011,"F37029",106
"13315",2011,"F37031",110
"13316",2011,"F37033",105
"13317",2011,"F37035",104
"13318",2011,"F37037",111
"13319",2011,"F37039",96
"13320",2011,"F37041",113
"13321",2011,"F37043",103
"13322",2011,"F37045",102
"13323",2011,"F37047",97
"13324",2011,"F37049",100
"13325",2011,"F37051",103
"13326",2011,"F37053",103
"13327",2011,"F37055",97
"13328",2011,"F37057",104
"13329",2011,"F37059",109
"13330",2011,"F37061",107
"13331",2011,"F37063",108
"13332",2011,"F37065",102
"13333",2011,"F37067",105
"13334",2011,"F37069",108
"13335",2011,"F37071",108
"13336",2011,"F37073",106
"13337",2011,"F37075",96
"13338",2011,"F37077",107
"13339",2011,"F37079",112
"13340",2011,"F37081",109
"13341",2011,"F37083",109
"13342",2011,"F37085",107
"13343",2011,"F37087",86
"13344",2011,"F37089",97
"13345",2011,"F37091",102
"13346",2011,"F37093",107
"13347",2011,"F37095",103
"13348",2011,"F37097",102
"13349",2011,"F37099",90
"13350",2011,"F37101",102
"13351",2011,"F37103",104
"13352",2011,"F37105",111
"13353",2011,"F37107",107
"13354",2011,"F37109",110
"13355",2011,"F37111",95
"13356",2011,"F37113",95
"13357",2011,"F37115",92
"13358",2011,"F37117",108
"13359",2011,"F37119",112
"13360",2011,"F37121",87
"13361",2011,"F37123",106
"13362",2011,"F37125",108
"13363",2011,"F37127",105
"13364",2011,"F37129",112
"13365",2011,"F37131",105
"13366",2011,"F37133",105
"13367",2011,"F37135",108
"13368",2011,"F37137",103
"13369",2011,"F37139",105
"13370",2011,"F37141",101
"13371",2011,"F37143",109
"13372",2011,"F37145",107
"13373",2011,"F37147",105
"13374",2011,"F37149",107
"13375",2011,"F37151",109
"13376",2011,"F37153",102
"13377",2011,"F37155",95
"13378",2011,"F37157",106
"13379",2011,"F37159",108
"13380",2011,"F37161",100
"13381",2011,"F37163",107
"13382",2011,"F37165",106
"13383",2011,"F37167",107
"13384",2011,"F37169",102
"13385",2011,"F37171",96
"13386",2011,"F37173",94
"13387",2011,"F37175",90
"13388",2011,"F37177",103
"13389",2011,"F37179",111
"13390",2011,"F37181",111
"13391",2011,"F37183",106
"13392",2011,"F37185",109
"13393",2011,"F37187",109
"13394",2011,"F37189",89
"13395",2011,"F37191",105
"13396",2011,"F37193",95
"13397",2011,"F37195",104
"13398",2011,"F37197",104
"13399",2011,"F37199",87
"13400",2011,"F45001",110
"13401",2011,"F45003",102
"13402",2011,"F45005",117
"13403",2011,"F45007",113
"13404",2011,"F45009",114
"13405",2011,"F45011",108
"13406",2011,"F45013",104
"13407",2011,"F45015",96
"13408",2011,"F45017",108
"13409",2011,"F45019",98
"13410",2011,"F45021",107
"13411",2011,"F45023",108
"13412",2011,"F45025",99
"13413",2011,"F45027",107
"13414",2011,"F45029",102
"13415",2011,"F45031",108
"13416",2011,"F45033",110
"13417",2011,"F45035",104
"13418",2011,"F45037",106
"13419",2011,"F45039",102
"13420",2011,"F45041",110
"13421",2011,"F45043",100
"13422",2011,"F45045",99
"13423",2011,"F45047",112
"13424",2011,"F45049",111
"13425",2011,"F45051",99
"13426",2011,"F45053",108
"13427",2011,"F45055",110
"13428",2011,"F45057",106
"13429",2011,"F45059",110
"13430",2011,"F45061",109
"13431",2011,"F45063",103
"13432",2011,"F45065",114
"13433",2011,"F45067",101
"13434",2011,"F45069",98
"13435",2011,"F45071",102
"13436",2011,"F45073",98
"13437",2011,"F45075",103
"13438",2011,"F45077",104
"13439",2011,"F45079",107
"13440",2011,"F45081",103
"13441",2011,"F45083",104
"13442",2011,"F45085",107
"13443",2011,"F45087",109
"13444",2011,"F45089",107
"13445",2011,"F45091",106
"13446",2011,"F51001",15
"13447",2011,"F51003",88
"13448",2011,"F51005",90
"13449",2011,"F51007",107
"13450",2011,"F51009",90
"13451",2011,"F51011",106
"13452",2011,"F51013",110
"13453",2011,"F51015",80
"13454",2011,"F51017",84
"13455",2011,"F51019",93
"13456",2011,"F51021",87
"13457",2011,"F51023",95
"13458",2011,"F51025",110
"13459",2011,"F51027",84
"13460",2011,"F51029",97
"13461",2011,"F51031",104
"13462",2011,"F51033",106
"13463",2011,"F51035",92
"13464",2011,"F51036",109
"13465",2011,"F51037",107
"13466",2011,"F51041",107
"13467",2011,"F51043",89
"13468",2011,"F51045",95
"13469",2011,"F51047",89
"13470",2011,"F51049",98
"13471",2011,"F51051",93
"13472",2011,"F51053",103
"13473",2011,"F51057",107
"13474",2011,"F51059",95
"13475",2011,"F51061",84
"13476",2011,"F51063",92
"13477",2011,"F51065",97
"13478",2011,"F51067",101
"13479",2011,"F51069",81
"13480",2011,"F51071",88
"13481",2011,"F51073",102
"13482",2011,"F51075",98
"13483",2011,"F51077",81
"13484",2011,"F51079",83
"13485",2011,"F51081",106
"13486",2011,"F51083",104
"13487",2011,"F51085",108
"13488",2011,"F51087",112
"13489",2011,"F51089",109
"13490",2011,"F51091",84
"13491",2011,"F51093",103
"13492",2011,"F51095",107
"13493",2011,"F51097",101
"13494",2011,"F51099",102
"13495",2011,"F51101",105
"13496",2011,"F51103",101
"13497",2011,"F51105",92
"13498",2011,"F51107",84
"13499",2011,"F51109",98
"13500",2011,"F51111",109
"13501",2011,"F51113",83
"13502",2011,"F51115",103
"13503",2011,"F51117",106
"13504",2011,"F51119",98
"13505",2011,"F51121",95
"13506",2011,"F51125",95
"13507",2011,"F51127",108
"13508",2011,"F51131",15
"13509",2011,"F51133",104
"13510",2011,"F51135",107
"13511",2011,"F51137",91
"13512",2011,"F51139",80
"13513",2011,"F51141",98
"13514",2011,"F51143",100
"13515",2011,"F51145",100
"13516",2011,"F51147",106
"13517",2011,"F51149",113
"13518",2011,"F51153",91
"13519",2011,"F51155",91
"13520",2011,"F51157",84
"13521",2011,"F51159",108
"13522",2011,"F51161",101
"13523",2011,"F51163",89
"13524",2011,"F51165",73
"13525",2011,"F51167",85
"13526",2011,"F51169",88
"13527",2011,"F51171",82
"13528",2011,"F51173",84
"13529",2011,"F51175",99
"13530",2011,"F51177",98
"13531",2011,"F51179",97
"13532",2011,"F51181",109
"13533",2011,"F51183",104
"13534",2011,"F51185",81
"13535",2011,"F51187",83
"13536",2011,"F51191",87
"13537",2011,"F51193",102
"13538",2011,"F51195",83
"13539",2011,"F51197",83
"13540",2011,"F51199",104
"13541",2011,"F51510",110
"13542",2011,"F51520",107
"13543",2011,"F51530",100
"13544",2011,"F51540",105
"13545",2011,"F51550",105
"13546",2011,"F51570",116
"13547",2011,"F51580",108
"13548",2011,"F51590",117
"13549",2011,"F51595",117
"13550",2011,"F51600",106
"13551",2011,"F51610",108
"13552",2011,"F51620",111
"13553",2011,"F51630",114
"13554",2011,"F51640",105
"13555",2011,"F51650",106
"13556",2011,"F51660",99
"13557",2011,"F51670",117
"13558",2011,"F51678",102
"13559",2011,"F51680",101
"13560",2011,"F51683",101
"13561",2011,"F51685",102
"13562",2011,"F51690",121
"13563",2011,"F51700",105
"13564",2011,"F51710",104
"13565",2011,"F51720",91
"13566",2011,"F51730",119
"13567",2011,"F51735",108
"13568",2011,"F51740",111
"13569",2011,"F51750",110
"13570",2011,"F51760",114
"13571",2011,"F51770",115
"13572",2011,"F51775",112
"13573",2011,"F51790",108
"13574",2011,"F51800",103
"13575",2011,"F51810",18
"13576",2011,"F51820",95
"13577",2011,"F51830",113
"13578",2011,"F51840",102
"13579",2012,"F13001",86
"13580",2012,"F13003",86
"13581",2012,"F13005",88
"13582",2012,"F13007",99
"13583",2012,"F13009",112
"13584",2012,"F13011",106
"13585",2012,"F13013",109
"13586",2012,"F13015",103
"13587",2012,"F13017",97
"13588",2012,"F13019",90
"13589",2012,"F13021",115
"13590",2012,"F13023",107
"13591",2012,"F13025",82
"13592",2012,"F13027",86
"13593",2012,"F13029",85
"13594",2012,"F13031",100
"13595",2012,"F13033",100
"13596",2012,"F13035",111
"13597",2012,"F13037",107
"13598",2012,"F13039",78
"13599",2012,"F13043",100
"13600",2012,"F13045",109
"13601",2012,"F13047",101
"13602",2012,"F13049",73
"13603",2012,"F13051",90
"13604",2012,"F13053",110
"13605",2012,"F13055",99
"13606",2012,"F13057",105
"13607",2012,"F13059",112
"13608",2012,"F13061",105
"13609",2012,"F13063",111
"13610",2012,"F13065",78
"13611",2012,"F13067",102
"13612",2012,"F13069",89
"13613",2012,"F13071",97
"13614",2012,"F13073",109
"13615",2012,"F13075",91
"13616",2012,"F13077",108
"13617",2012,"F13079",114
"13618",2012,"F13081",103
"13619",2012,"F13083",103
"13620",2012,"F13085",96
"13621",2012,"F13087",91
"13622",2012,"F13089",107
"13623",2012,"F13091",98
"13624",2012,"F13093",102
"13625",2012,"F13095",102
"13626",2012,"F13097",114
"13627",2012,"F13099",101
"13628",2012,"F13101",83
"13629",2012,"F13103",98
"13630",2012,"F13105",107
"13631",2012,"F13107",97
"13632",2012,"F13109",93
"13633",2012,"F13111",82
"13634",2012,"F13113",112
"13635",2012,"F13115",102
"13636",2012,"F13117",106
"13637",2012,"F13119",108
"13638",2012,"F13121",96
"13639",2012,"F13123",89
"13640",2012,"F13125",114
"13641",2012,"F13127",80
"13642",2012,"F13129",105
"13643",2012,"F13131",91
"13644",2012,"F13133",110
"13645",2012,"F13135",103
"13646",2012,"F13137",90
"13647",2012,"F13139",99
"13648",2012,"F13141",110
"13649",2012,"F13143",113
"13650",2012,"F13145",110
"13651",2012,"F13147",109
"13652",2012,"F13149",113
"13653",2012,"F13151",101
"13654",2012,"F13153",109
"13655",2012,"F13155",92
"13656",2012,"F13157",103
"13657",2012,"F13159",115
"13658",2012,"F13161",94
"13659",2012,"F13163",102
"13660",2012,"F13165",103
"13661",2012,"F13167",106
"13662",2012,"F13169",113
"13663",2012,"F13171",115
"13664",2012,"F13173",86
"13665",2012,"F13175",97
"13666",2012,"F13177",102
"13667",2012,"F13179",84
"13668",2012,"F13181",108
"13669",2012,"F13183",83
"13670",2012,"F13185",83
"13671",2012,"F13187",93
"13672",2012,"F13189",106
"13673",2012,"F13191",86
"13674",2012,"F13193",110
"13675",2012,"F13195",111
"13676",2012,"F13197",103
"13677",2012,"F13199",116
"13678",2012,"F13201",101
"13679",2012,"F13205",96
"13680",2012,"F13207",110
"13681",2012,"F13209",98
"13682",2012,"F13211",109
"13683",2012,"F13213",96
"13684",2012,"F13215",109
"13685",2012,"F13217",114
"13686",2012,"F13219",111
"13687",2012,"F13221",108
"13688",2012,"F13223",106
"13689",2012,"F13225",111
"13690",2012,"F13227",102
"13691",2012,"F13229",84
"13692",2012,"F13231",119
"13693",2012,"F13233",111
"13694",2012,"F13235",108
"13695",2012,"F13237",113
"13696",2012,"F13239",108
"13697",2012,"F13241",79
"13698",2012,"F13243",102
"13699",2012,"F13245",102
"13700",2012,"F13247",111
"13701",2012,"F13249",110
"13702",2012,"F13251",102
"13703",2012,"F13253",99
"13704",2012,"F13255",113
"13705",2012,"F13257",104
"13706",2012,"F13259",102
"13707",2012,"F13261",98
"13708",2012,"F13263",108
"13709",2012,"F13265",117
"13710",2012,"F13267",89
"13711",2012,"F13269",109
"13712",2012,"F13271",97
"13713",2012,"F13273",100
"13714",2012,"F13275",89
"13715",2012,"F13277",100
"13716",2012,"F13279",95
"13717",2012,"F13281",88
"13718",2012,"F13283",103
"13719",2012,"F13285",116
"13720",2012,"F13287",95
"13721",2012,"F13289",111
"13722",2012,"F13291",86
"13723",2012,"F13293",113
"13724",2012,"F13295",100
"13725",2012,"F13297",106
"13726",2012,"F13299",75
"13727",2012,"F13301",112
"13728",2012,"F13303",103
"13729",2012,"F13305",78
"13730",2012,"F13307",107
"13731",2012,"F13309",102
"13732",2012,"F13311",82
"13733",2012,"F13313",107
"13734",2012,"F13315",99
"13735",2012,"F13317",106
"13736",2012,"F13319",112
"13737",2012,"F13321",92
"13738",2012,"F37001",99
"13739",2012,"F37003",94
"13740",2012,"F37005",82
"13741",2012,"F37007",85
"13742",2012,"F37009",78
"13743",2012,"F37011",77
"13744",2012,"F37013",82
"13745",2012,"F37015",89
"13746",2012,"F37017",86
"13747",2012,"F37019",90
"13748",2012,"F37021",72
"13749",2012,"F37023",82
"13750",2012,"F37025",108
"13751",2012,"F37027",84
"13752",2012,"F37029",96
"13753",2012,"F37031",77
"13754",2012,"F37033",99
"13755",2012,"F37035",98
"13756",2012,"F37037",98
"13757",2012,"F37039",80
"13758",2012,"F37041",85
"13759",2012,"F37043",84
"13760",2012,"F37045",98
"13761",2012,"F37047",88
"13762",2012,"F37049",75
"13763",2012,"F37051",92
"13764",2012,"F37053",98
"13765",2012,"F37055",72
"13766",2012,"F37057",96
"13767",2012,"F37059",102
"13768",2012,"F37061",89
"13769",2012,"F37063",95
"13770",2012,"F37065",92
"13771",2012,"F37067",95
"13772",2012,"F37069",92
"13773",2012,"F37071",99
"13774",2012,"F37073",92
"13775",2012,"F37075",94
"13776",2012,"F37077",88
"13777",2012,"F37079",92
"13778",2012,"F37081",98
"13779",2012,"F37083",85
"13780",2012,"F37085",95
"13781",2012,"F37087",68
"13782",2012,"F37089",72
"13783",2012,"F37091",90
"13784",2012,"F37093",93
"13785",2012,"F37095",74
"13786",2012,"F37097",94
"13787",2012,"F37099",69
"13788",2012,"F37101",87
"13789",2012,"F37103",82
"13790",2012,"F37105",103
"13791",2012,"F37107",92
"13792",2012,"F37109",102
"13793",2012,"F37111",76
"13794",2012,"F37113",72
"13795",2012,"F37115",77
"13796",2012,"F37117",88
"13797",2012,"F37119",99
"13798",2012,"F37121",79
"13799",2012,"F37123",89
"13800",2012,"F37125",91
"13801",2012,"F37127",92
"13802",2012,"F37129",89
"13803",2012,"F37131",92
"13804",2012,"F37133",83
"13805",2012,"F37135",98
"13806",2012,"F37137",82
"13807",2012,"F37139",98
"13808",2012,"F37141",84
"13809",2012,"F37143",91
"13810",2012,"F37145",94
"13811",2012,"F37147",89
"13812",2012,"F37149",93
"13813",2012,"F37151",96
"13814",2012,"F37153",87
"13815",2012,"F37155",91
"13816",2012,"F37157",95
"13817",2012,"F37159",106
"13818",2012,"F37161",90
"13819",2012,"F37163",89
"13820",2012,"F37165",91
"13821",2012,"F37167",91
"13822",2012,"F37169",94
"13823",2012,"F37171",90
"13824",2012,"F37173",83
"13825",2012,"F37175",70
"13826",2012,"F37177",88
"13827",2012,"F37179",91
"13828",2012,"F37181",89
"13829",2012,"F37183",83
"13830",2012,"F37185",87
"13831",2012,"F37187",88
"13832",2012,"F37189",79
"13833",2012,"F37191",95
"13834",2012,"F37193",78
"13835",2012,"F37195",92
"13836",2012,"F37197",96
"13837",2012,"F37199",80
"13838",2012,"F45001",108
"13839",2012,"F45003",98
"13840",2012,"F45005",103
"13841",2012,"F45007",99
"13842",2012,"F45009",101
"13843",2012,"F45011",100
"13844",2012,"F45013",87
"13845",2012,"F45015",91
"13846",2012,"F45017",98
"13847",2012,"F45019",92
"13848",2012,"F45021",98
"13849",2012,"F45023",99
"13850",2012,"F45025",91
"13851",2012,"F45027",102
"13852",2012,"F45029",88
"13853",2012,"F45031",101
"13854",2012,"F45033",98
"13855",2012,"F45035",94
"13856",2012,"F45037",102
"13857",2012,"F45039",95
"13858",2012,"F45041",92
"13859",2012,"F45043",91
"13860",2012,"F45045",79
"13861",2012,"F45047",110
"13862",2012,"F45049",95
"13863",2012,"F45051",89
"13864",2012,"F45053",91
"13865",2012,"F45055",96
"13866",2012,"F45057",92
"13867",2012,"F45059",104
"13868",2012,"F45061",100
"13869",2012,"F45063",98
"13870",2012,"F45065",102
"13871",2012,"F45067",98
"13872",2012,"F45069",96
"13873",2012,"F45071",105
"13874",2012,"F45073",85
"13875",2012,"F45075",95
"13876",2012,"F45077",87
"13877",2012,"F45079",97
"13878",2012,"F45081",106
"13879",2012,"F45083",94
"13880",2012,"F45085",93
"13881",2012,"F45087",100
"13882",2012,"F45089",95
"13883",2012,"F45091",95
"13884",2012,"F51001",10
"13885",2012,"F51003",86
"13886",2012,"F51005",87
"13887",2012,"F51007",94
"13888",2012,"F51009",87
"13889",2012,"F51011",98
"13890",2012,"F51013",105
"13891",2012,"F51015",89
"13892",2012,"F51017",81
"13893",2012,"F51019",84
"13894",2012,"F51021",88
"13895",2012,"F51023",92
"13896",2012,"F51025",90
"13897",2012,"F51027",94
"13898",2012,"F51029",91
"13899",2012,"F51031",92
"13900",2012,"F51033",100
"13901",2012,"F51035",86
"13902",2012,"F51036",96
"13903",2012,"F51037",94
"13904",2012,"F51041",93
"13905",2012,"F51043",107
"13906",2012,"F51045",92
"13907",2012,"F51047",98
"13908",2012,"F51049",94
"13909",2012,"F51051",91
"13910",2012,"F51053",90
"13911",2012,"F51057",99
"13912",2012,"F51059",101
"13913",2012,"F51061",92
"13914",2012,"F51063",85
"13915",2012,"F51065",99
"13916",2012,"F51067",82
"13917",2012,"F51069",106
"13918",2012,"F51071",88
"13919",2012,"F51073",104
"13920",2012,"F51075",105
"13921",2012,"F51077",85
"13922",2012,"F51079",98
"13923",2012,"F51081",96
"13924",2012,"F51083",90
"13925",2012,"F51085",98
"13926",2012,"F51087",99
"13927",2012,"F51089",94
"13928",2012,"F51091",82
"13929",2012,"F51093",96
"13930",2012,"F51095",105
"13931",2012,"F51097",97
"13932",2012,"F51099",103
"13933",2012,"F51101",100
"13934",2012,"F51103",100
"13935",2012,"F51105",95
"13936",2012,"F51107",97
"13937",2012,"F51109",99
"13938",2012,"F51111",90
"13939",2012,"F51113",98
"13940",2012,"F51115",107
"13941",2012,"F51117",87
"13942",2012,"F51119",97
"13943",2012,"F51121",92
"13944",2012,"F51125",90
"13945",2012,"F51127",98
"13946",2012,"F51131",12
"13947",2012,"F51133",100
"13948",2012,"F51135",96
"13949",2012,"F51137",104
"13950",2012,"F51139",95
"13951",2012,"F51141",82
"13952",2012,"F51143",83
"13953",2012,"F51145",104
"13954",2012,"F51147",90
"13955",2012,"F51149",100
"13956",2012,"F51153",94
"13957",2012,"F51155",86
"13958",2012,"F51157",94
"13959",2012,"F51159",104
"13960",2012,"F51161",92
"13961",2012,"F51163",84
"13962",2012,"F51165",84
"13963",2012,"F51167",87
"13964",2012,"F51169",95
"13965",2012,"F51171",89
"13966",2012,"F51173",85
"13967",2012,"F51175",94
"13968",2012,"F51177",100
"13969",2012,"F51179",98
"13970",2012,"F51181",102
"13971",2012,"F51183",95
"13972",2012,"F51185",84
"13973",2012,"F51187",99
"13974",2012,"F51191",88
"13975",2012,"F51193",107
"13976",2012,"F51195",84
"13977",2012,"F51197",84
"13978",2012,"F51199",104
"13979",2012,"F51510",111
"13980",2012,"F51520",106
"13981",2012,"F51530",104
"13982",2012,"F51540",103
"13983",2012,"F51550",95
"13984",2012,"F51570",106
"13985",2012,"F51580",107
"13986",2012,"F51590",105
"13987",2012,"F51595",113
"13988",2012,"F51600",110
"13989",2012,"F51610",109
"13990",2012,"F51620",106
"13991",2012,"F51630",114
"13992",2012,"F51640",102
"13993",2012,"F51650",106
"13994",2012,"F51660",109
"13995",2012,"F51670",111
"13996",2012,"F51678",100
"13997",2012,"F51680",105
"13998",2012,"F51683",106
"13999",2012,"F51685",108
"14000",2012,"F51690",110
"14001",2012,"F51700",104
"14002",2012,"F51710",108
"14003",2012,"F51720",101
"14004",2012,"F51730",110
"14005",2012,"F51735",111
"14006",2012,"F51740",109
"14007",2012,"F51750",112
"14008",2012,"F51760",108
"14009",2012,"F51770",111
"14010",2012,"F51775",112
"14011",2012,"F51790",102
"14012",2012,"F51800",96
"14013",2012,"F51810",13
"14014",2012,"F51820",104
"14015",2012,"F51830",111
"14016",2012,"F51840",115
"14017",2013,"F13001",91
"14018",2013,"F13003",92
"14019",2013,"F13005",93
"14020",2013,"F13007",88
"14021",2013,"F13009",105
"14022",2013,"F13011",98
"14023",2013,"F13013",104
"14024",2013,"F13015",102
"14025",2013,"F13017",85
"14026",2013,"F13019",91
"14027",2013,"F13021",102
"14028",2013,"F13023",99
"14029",2013,"F13025",82
"14030",2013,"F13027",85
"14031",2013,"F13029",77
"14032",2013,"F13031",93
"14033",2013,"F13033",93
"14034",2013,"F13035",111
"14035",2013,"F13037",88
"14036",2013,"F13039",79
"14037",2013,"F13043",99
"14038",2013,"F13045",103
"14039",2013,"F13047",101
"14040",2013,"F13049",74
"14041",2013,"F13051",79
"14042",2013,"F13053",95
"14043",2013,"F13055",102
"14044",2013,"F13057",97
"14045",2013,"F13059",100
"14046",2013,"F13061",96
"14047",2013,"F13063",102
"14048",2013,"F13065",87
"14049",2013,"F13067",97
"14050",2013,"F13069",94
"14051",2013,"F13071",87
"14052",2013,"F13073",104
"14053",2013,"F13075",90
"14054",2013,"F13077",105
"14055",2013,"F13079",100
"14056",2013,"F13081",87
"14057",2013,"F13083",105
"14058",2013,"F13085",95
"14059",2013,"F13087",86
"14060",2013,"F13089",96
"14061",2013,"F13091",90
"14062",2013,"F13093",91
"14063",2013,"F13095",90
"14064",2013,"F13097",106
"14065",2013,"F13099",89
"14066",2013,"F13101",88
"14067",2013,"F13103",93
"14068",2013,"F13105",102
"14069",2013,"F13107",93
"14070",2013,"F13109",90
"14071",2013,"F13111",85
"14072",2013,"F13113",105
"14073",2013,"F13115",99
"14074",2013,"F13117",92
"14075",2013,"F13119",97
"14076",2013,"F13121",92
"14077",2013,"F13123",92
"14078",2013,"F13125",108
"14079",2013,"F13127",88
"14080",2013,"F13129",99
"14081",2013,"F13131",85
"14082",2013,"F13133",106
"14083",2013,"F13135",97
"14084",2013,"F13137",89
"14085",2013,"F13139",92
"14086",2013,"F13141",105
"14087",2013,"F13143",100
"14088",2013,"F13145",95
"14089",2013,"F13147",104
"14090",2013,"F13149",106
"14091",2013,"F13151",99
"14092",2013,"F13153",97
"14093",2013,"F13155",86
"14094",2013,"F13157",97
"14095",2013,"F13159",111
"14096",2013,"F13161",98
"14097",2013,"F13163",98
"14098",2013,"F13165",98
"14099",2013,"F13167",94
"14100",2013,"F13169",101
"14101",2013,"F13171",108
"14102",2013,"F13173",96
"14103",2013,"F13175",88
"14104",2013,"F13177",88
"14105",2013,"F13179",79
"14106",2013,"F13181",105
"14107",2013,"F13183",82
"14108",2013,"F13185",90
"14109",2013,"F13187",92
"14110",2013,"F13189",105
"14111",2013,"F13191",86
"14112",2013,"F13193",92
"14113",2013,"F13195",101
"14114",2013,"F13197",97
"14115",2013,"F13199",99
"14116",2013,"F13201",84
"14117",2013,"F13205",85
